Date;Heure;Type;Nom;Disponibilite;Capacite;Statut;Latitude;Longitude
30/12/2025;04:33:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;04:43:56;Voiture;Antigone;166;239;Open;43.60871606;3.88881893
30/12/2025;04:43:56;Voiture;Comedie;413;664;Open;43.60856092;3.87976196
30/12/2025;04:43:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;04:43:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
30/12/2025;04:43:56;Voiture;Foch;585;620;Open;43.61074912;3.87657084
30/12/2025;04:43:56;Voiture;Gambetta;163;452;Open;43.60695138;3.87137436
30/12/2025;04:43:56;Voiture;Gare;453;656;Open;43.604024;3.87891
30/12/2025;04:43:56;Voiture;Triangle;333;434;Open;43.60923384;3.88184418
30/12/2025;04:43:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;04:43:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;04:43:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;04:43:56;Voiture;Mosson;315;328;Open;43.61623716;3.81966554
30/12/2025;04:43:56;Voiture;Sabines;184;285;Open;43.58383263;3.8602246
30/12/2025;04:43:56;Voiture;Sablassou;295;379;Open;43.63419194;3.92229536
30/12/2025;04:43:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;04:43:56;Voiture;Euromedecine;182;239;Open;43.63895359;3.82772365
30/12/2025;04:43:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;04:43:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;04:43:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;04:43:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;04:43:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;04:43:56;Voiture;Polygone;1699;1911;Open;43.607697;3.88515
30/12/2025;04:43:56;Voiture;Arc de Triomphe;149;440;Open;43.61100267;3.8732007
30/12/2025;04:43:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;04:53:56;Voiture;Antigone;166;239;Open;43.60871606;3.88881893
30/12/2025;04:53:56;Voiture;Comedie;450;664;Open;43.60856092;3.87976196
30/12/2025;04:53:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;04:53:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
30/12/2025;04:53:56;Voiture;Foch;585;620;Open;43.61074912;3.87657084
30/12/2025;04:53:56;Voiture;Gambetta;163;452;Open;43.60695138;3.87137436
30/12/2025;04:53:56;Voiture;Gare;453;656;Open;43.604024;3.87891
30/12/2025;04:53:56;Voiture;Triangle;333;434;Open;43.60923384;3.88184418
30/12/2025;04:53:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;04:53:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;04:53:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;04:53:56;Voiture;Mosson;315;328;Open;43.61623716;3.81966554
30/12/2025;04:53:56;Voiture;Sabines;183;285;Open;43.58383263;3.8602246
30/12/2025;04:53:56;Voiture;Sablassou;295;379;Open;43.63419194;3.92229536
30/12/2025;04:53:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;04:53:56;Voiture;Euromedecine;182;239;Open;43.63895359;3.82772365
30/12/2025;04:53:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;04:53:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;04:53:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;04:53:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;04:53:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;04:53:56;Voiture;Polygone;1691;1911;Open;43.607697;3.88515
30/12/2025;04:53:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;04:53:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;05:03:56;Voiture;Antigone;166;239;Open;43.60871606;3.88881893
30/12/2025;05:03:56;Voiture;Comedie;449;664;Open;43.60856092;3.87976196
30/12/2025;05:03:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;05:03:56;Voiture;Europa;488;591;Open;43.60784971;3.89253074
30/12/2025;05:03:56;Voiture;Foch;585;620;Open;43.61074912;3.87657084
30/12/2025;05:03:56;Voiture;Gambetta;164;452;Open;43.60695138;3.87137436
30/12/2025;05:03:56;Voiture;Gare;453;656;Open;43.604024;3.87891
30/12/2025;05:03:56;Voiture;Triangle;333;434;Open;43.60923384;3.88184418
30/12/2025;05:03:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;05:03:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;05:03:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;05:03:56;Voiture;Mosson;315;328;Open;43.61623716;3.81966554
30/12/2025;05:03:56;Voiture;Sabines;182;285;Open;43.58383263;3.8602246
30/12/2025;05:03:56;Voiture;Sablassou;294;379;Open;43.63419194;3.92229536
30/12/2025;05:03:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;05:03:56;Voiture;Euromedecine;182;239;Open;43.63895359;3.82772365
30/12/2025;05:03:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;05:03:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;05:03:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;05:03:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;05:03:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;05:03:56;Voiture;Polygone;1693;1911;Open;43.607697;3.88515
30/12/2025;05:03:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;05:03:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;05:13:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;05:13:56;Voiture;Comedie;450;664;Open;43.60856092;3.87976196
30/12/2025;05:13:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;05:13:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;05:13:56;Voiture;Foch;585;620;Open;43.61074912;3.87657084
30/12/2025;05:13:56;Voiture;Gambetta;164;452;Open;43.60695138;3.87137436
30/12/2025;05:13:56;Voiture;Gare;453;656;Open;43.604024;3.87891
30/12/2025;05:13:56;Voiture;Triangle;333;434;Open;43.60923384;3.88184418
30/12/2025;05:13:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;05:13:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;05:13:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;05:13:56;Voiture;Mosson;314;328;Open;43.61623716;3.81966554
30/12/2025;05:13:56;Voiture;Sabines;181;285;Open;43.58383263;3.8602246
30/12/2025;05:13:56;Voiture;Sablassou;294;379;Open;43.63419194;3.92229536
30/12/2025;05:13:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;05:13:56;Voiture;Euromedecine;182;239;Open;43.63895359;3.82772365
30/12/2025;05:13:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;05:13:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;05:13:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;05:13:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;05:13:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;05:13:56;Voiture;Polygone;1699;1911;Open;43.607697;3.88515
30/12/2025;05:13:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;05:13:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;05:23:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;05:23:56;Voiture;Comedie;450;664;Open;43.60856092;3.87976196
30/12/2025;05:23:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;05:23:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;05:23:56;Voiture;Foch;585;620;Open;43.61074912;3.87657084
30/12/2025;05:23:56;Voiture;Gambetta;165;452;Open;43.60695138;3.87137436
30/12/2025;05:23:56;Voiture;Gare;449;656;Open;43.604024;3.87891
30/12/2025;05:23:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;05:23:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;05:23:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;05:23:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;05:23:56;Voiture;Mosson;313;328;Open;43.61623716;3.81966554
30/12/2025;05:23:56;Voiture;Sabines;181;285;Open;43.58383263;3.8602246
30/12/2025;05:23:56;Voiture;Sablassou;294;379;Open;43.63419194;3.92229536
30/12/2025;05:23:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;05:23:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;05:23:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;05:23:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;05:23:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;05:23:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;05:23:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;05:23:56;Voiture;Polygone;1696;1911;Open;43.607697;3.88515
30/12/2025;05:23:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;05:23:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;05:33:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;05:33:56;Voiture;Comedie;449;664;Open;43.60856092;3.87976196
30/12/2025;05:33:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;05:33:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;05:33:56;Voiture;Foch;584;620;Open;43.61074912;3.87657084
30/12/2025;05:33:56;Voiture;Gambetta;165;452;Open;43.60695138;3.87137436
30/12/2025;05:33:56;Voiture;Gare;445;656;Open;43.604024;3.87891
30/12/2025;05:33:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;05:33:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;05:33:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;05:33:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;05:33:56;Voiture;Mosson;313;328;Open;43.61623716;3.81966554
30/12/2025;05:33:56;Voiture;Sabines;181;285;Open;43.58383263;3.8602246
30/12/2025;05:33:56;Voiture;Sablassou;293;379;Open;43.63419194;3.92229536
30/12/2025;05:33:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;05:33:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;05:33:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;05:33:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;05:33:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;05:33:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;05:33:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;05:33:56;Voiture;Polygone;1695;1911;Open;43.607697;3.88515
30/12/2025;05:33:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;05:33:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;05:43:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;05:43:56;Voiture;Comedie;449;664;Open;43.60856092;3.87976196
30/12/2025;05:43:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;05:43:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;05:43:56;Voiture;Foch;585;620;Open;43.61074912;3.87657084
30/12/2025;05:43:56;Voiture;Gambetta;165;452;Open;43.60695138;3.87137436
30/12/2025;05:43:56;Voiture;Gare;428;656;Open;43.604024;3.87891
30/12/2025;05:43:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;05:43:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;05:43:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;05:43:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;05:43:56;Voiture;Mosson;313;328;Open;43.61623716;3.81966554
30/12/2025;05:43:56;Voiture;Sabines;180;285;Open;43.58383263;3.8602246
30/12/2025;05:43:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
30/12/2025;05:43:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;05:43:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;05:43:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;05:43:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;05:43:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;05:43:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;05:43:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;05:43:56;Voiture;Polygone;1698;1911;Open;43.607697;3.88515
30/12/2025;05:43:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;05:43:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;05:53:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;05:53:56;Voiture;Comedie;449;664;Open;43.60856092;3.87976196
30/12/2025;05:53:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;05:53:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;05:53:56;Voiture;Foch;584;620;Open;43.61074912;3.87657084
30/12/2025;05:53:56;Voiture;Gambetta;166;452;Open;43.60695138;3.87137436
30/12/2025;05:53:56;Voiture;Gare;414;656;Open;43.604024;3.87891
30/12/2025;05:53:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;05:53:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;05:53:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;05:53:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;05:53:56;Voiture;Mosson;311;328;Open;43.61623716;3.81966554
30/12/2025;05:53:56;Voiture;Sabines;179;285;Open;43.58383263;3.8602246
30/12/2025;05:53:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
30/12/2025;05:53:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;05:53:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;05:53:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;05:53:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;05:53:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;05:53:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;05:53:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;05:53:56;Voiture;Polygone;1698;1911;Open;43.607697;3.88515
30/12/2025;05:53:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;05:53:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;06:03:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;06:03:56;Voiture;Comedie;449;664;Open;43.60856092;3.87976196
30/12/2025;06:03:56;Voiture;Corum;354;480;Open;43.61388821;3.88225773
30/12/2025;06:03:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;06:03:56;Voiture;Foch;584;620;Open;43.61074912;3.87657084
30/12/2025;06:03:56;Voiture;Gambetta;166;452;Open;43.60695138;3.87137436
30/12/2025;06:03:56;Voiture;Gare;426;656;Open;43.604024;3.87891
30/12/2025;06:03:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;06:03:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;06:03:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;06:03:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;06:03:56;Voiture;Mosson;310;328;Open;43.61623716;3.81966554
30/12/2025;06:03:56;Voiture;Sabines;177;285;Open;43.58383263;3.8602246
30/12/2025;06:03:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
30/12/2025;06:03:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;06:03:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;06:03:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;06:03:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;06:03:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;06:03:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;06:03:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;06:03:56;Voiture;Polygone;1691;1911;Open;43.607697;3.88515
30/12/2025;06:03:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;06:03:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;06:13:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;06:13:56;Voiture;Comedie;450;664;Open;43.60856092;3.87976196
30/12/2025;06:13:56;Voiture;Corum;354;480;Open;43.61388821;3.88225773
30/12/2025;06:13:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;06:13:56;Voiture;Foch;584;620;Open;43.61074912;3.87657084
30/12/2025;06:13:56;Voiture;Gambetta;166;452;Open;43.60695138;3.87137436
30/12/2025;06:13:56;Voiture;Gare;432;656;Open;43.604024;3.87891
30/12/2025;06:13:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;06:13:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;06:13:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;06:13:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;06:13:56;Voiture;Mosson;310;328;Open;43.61623716;3.81966554
30/12/2025;06:13:56;Voiture;Sabines;176;285;Open;43.58383263;3.8602246
30/12/2025;06:13:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
30/12/2025;06:13:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;06:13:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;06:13:56;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
30/12/2025;06:13:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;06:13:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;06:13:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;06:13:56;Voiture;Charles de Gaulle;171;260;Open;43.6285421;3.8977621
30/12/2025;06:13:56;Voiture;Polygone;1689;1911;Open;43.607697;3.88515
30/12/2025;06:13:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;06:13:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;06:23:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;06:23:56;Voiture;Comedie;450;664;Open;43.60856092;3.87976196
30/12/2025;06:23:56;Voiture;Corum;354;480;Open;43.61388821;3.88225773
30/12/2025;06:23:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;06:23:56;Voiture;Foch;583;620;Open;43.61074912;3.87657084
30/12/2025;06:23:56;Voiture;Gambetta;166;452;Open;43.60695138;3.87137436
30/12/2025;06:23:56;Voiture;Gare;432;656;Open;43.604024;3.87891
30/12/2025;06:23:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;06:23:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;06:23:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;06:23:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;06:23:56;Voiture;Mosson;310;328;Open;43.61623716;3.81966554
30/12/2025;06:23:56;Voiture;Sabines;176;285;Open;43.58383263;3.8602246
30/12/2025;06:23:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
30/12/2025;06:23:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;06:23:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;06:23:56;Voiture;Occitanie;562;615;Open;43.63456232;3.84859796
30/12/2025;06:23:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;06:23:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;06:23:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;06:23:56;Voiture;Charles de Gaulle;169;260;Open;43.6285421;3.8977621
30/12/2025;06:23:56;Voiture;Polygone;1686;1911;Open;43.607697;3.88515
30/12/2025;06:23:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;06:23:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;06:33:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;06:33:56;Voiture;Comedie;451;664;Open;43.60856092;3.87976196
30/12/2025;06:33:56;Voiture;Corum;354;480;Open;43.61388821;3.88225773
30/12/2025;06:33:56;Voiture;Europa;487;591;Open;43.60784971;3.89253074
30/12/2025;06:33:56;Voiture;Foch;583;620;Open;43.61074912;3.87657084
30/12/2025;06:33:56;Voiture;Gambetta;166;452;Open;43.60695138;3.87137436
30/12/2025;06:33:56;Voiture;Gare;431;656;Open;43.604024;3.87891
30/12/2025;06:33:56;Voiture;Triangle;331;434;Open;43.60923384;3.88184418
30/12/2025;06:33:56;Voiture;Pitot;503;590;Open;43.61224494;3.87019117
30/12/2025;06:33:56;Voiture;Circe;1078;1200;Open;43.60495377;3.9178495
30/12/2025;06:33:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;06:33:56;Voiture;Mosson;311;328;Open;43.61623716;3.81966554
30/12/2025;06:33:56;Voiture;Sabines;174;285;Open;43.58383263;3.8602246
30/12/2025;06:33:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
30/12/2025;06:33:56;Voiture;Saint Jean Le Sec;242;285;Open;43.57082225;3.8379312
30/12/2025;06:33:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;06:33:56;Voiture;Occitanie;562;615;Open;43.63456232;3.84859796
30/12/2025;06:33:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;06:33:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;06:33:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;06:33:56;Voiture;Charles de Gaulle;170;260;Open;43.6285421;3.8977621
30/12/2025;06:33:56;Voiture;Polygone;1687;1911;Open;43.607697;3.88515
30/12/2025;06:33:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;06:33:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;06:43:56;Voiture;Antigone;167;239;Open;43.60871606;3.88881893
30/12/2025;06:43:56;Voiture;Comedie;450;664;Open;43.60856092;3.87976196
30/12/2025;06:43:56;Voiture;Corum;353;480;Open;43.61388821;3.88225773
30/12/2025;06:43:56;Voiture;Europa;486;591;Open;43.60784971;3.89253074
30/12/2025;06:43:56;Voiture;Foch;584;620;Open;43.61074912;3.87657084
30/12/2025;06:43:56;Voiture;Gambetta;166;452;Open;43.60695138;3.87137436
30/12/2025;06:43:56;Voiture;Gare;435;656;Open;43.604024;3.87891
30/12/2025;06:43:56;Voiture;Triangle;332;434;Open;43.60923384;3.88184418
30/12/2025;06:43:56;Voiture;Pitot;502;590;Open;43.61224494;3.87019117
30/12/2025;06:43:56;Voiture;Circe;1077;1200;Open;43.60495377;3.9178495
30/12/2025;06:43:56;Voiture;Garcia Lorca;397;400;Open;43.59098509;3.8907158
30/12/2025;06:43:56;Voiture;Mosson;310;328;Open;43.61623716;3.81966554
30/12/2025;06:43:56;Voiture;Sabines;172;285;Open;43.58383263;3.8602246
30/12/2025;06:43:56;Voiture;Sablassou;292;379;Open;43.63419194;3.92229536
30/12/2025;06:43:56;Voiture;Saint Jean Le Sec;241;285;Open;43.57082225;3.8379312
30/12/2025;06:43:56;Voiture;Euromedecine;180;239;Open;43.63895359;3.82772365
30/12/2025;06:43:56;Voiture;Occitanie;561;615;Open;43.63456232;3.84859796
30/12/2025;06:43:56;Voiture;Vicarello;43;64;Open;43.63286;3.898411
30/12/2025;06:43:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;06:43:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;06:43:56;Voiture;Charles de Gaulle;170;260;Open;43.6285421;3.8977621
30/12/2025;06:43:56;Voiture;Polygone;1684;1911;Open;43.607697;3.88515
30/12/2025;06:43:56;Voiture;Arc de Triomphe;148;440;Open;43.61100267;3.8732007
30/12/2025;06:43:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;06:53:56;Voiture;Antigone;165;239;Open;43.60871606;3.88881893
30/12/2025;06:53:56;Voiture;Comedie;450;664;Open;43.60856092;3.87976196
30/12/2025;06:53:56;Voiture;Corum;352;480;Open;43.61388821;3.88225773
30/12/2025;06:53:56;Voiture;Europa;486;591;Open;43.60784971;3.89253074
30/12/2025;06:53:56;Voiture;Foch;583;620;Open;43.61074912;3.87657084
30/12/2025;06:53:56;Voiture;Gambetta;165;452;Open;43.60695138;3.87137436
30/12/2025;06:53:56;Voiture;Gare;431;656;Open;43.604024;3.87891
30/12/2025;06:53:56;Voiture;Triangle;331;434;Open;43.60923384;3.88184418
30/12/2025;06:53:56;Voiture;Pitot;500;590;Open;43.61224494;3.87019117
30/12/2025;06:53:56;Voiture;Circe;1077;1200;Open;43.60495377;3.9178495
